,green,offers_sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,region,cpv,framework,advertising,id_contract,allotment,month,contract_type,cpv_division,offers_other,authority_siren,participation,quarter,status
2976,1,1.0,0,1,1,10.0,55.55555555555556,11.982929094215963,Ile-de-France,'34928480,1,39.0,23-102572,1,2023_July,F,34,1.0,200077832,1,2023Q3,specialized
2977,1,2.0,0,1,1,10.0,55.55555555555556,12.676076274775909,Ile-de-France,'34928480,1,39.0,23-102572,1,2023_July,F,34,1.0,200077832,1,2023Q3,specialized
2978,1,4.0,0,1,1,10.0,55.55555555555556,10.596634733096073,Ile-de-France,'34928480,1,39.0,23-102572,1,2023_July,F,34,0.0,200077832,1,2023Q3,specialized
2979,0,2.0,0,0,0,0.0,40.0,12.206072645530174,Ile-de-France,'32342410,1,32.0,22-91340,1,2022_July,F,32,0.0,200057859,1,2022Q3,municipal_federation
2980,0,2.0,0,0,0,0.0,40.0,12.676076274775909,Ile-de-France,'31527260,1,32.0,22-91340,1,2022_July,F,31,0.0,200057859,1,2022Q3,municipal_federation
2981,0,2.0,0,0,0,0.0,40.0,6.3095181982051765,Centre-Val de Loire,'66516000,0,34.0,22-5403,1,2022_January,S,66,0.0,200056463,1,2022Q1,municipality
2982,0,2.0,0,0,0,0.0,40.0,6.1456223697668735,Centre-Val de Loire,'66513100,0,34.0,22-5403,1,2022_January,S,66,0.0,200056463,1,2022Q1,municipality
2983,0,3.0,0,0,0,0.0,40.0,8.86091763850116,Centre-Val de Loire,'66514110,0,34.0,22-5403,1,2022_January,S,66,0.0,200056463,1,2022Q1,municipality
2984,0,1.0,0,0,0,0.0,40.0,10.845340762460411,Centre-Val de Loire,'66515000,0,34.0,22-5403,1,2022_January,S,66,0.0,200056463,1,2022Q1,municipality
2985,0,2.0,0,0,0,0.0,30.0,12.534872668702851,Ile-de-France,'71241000,0,40.0,22-91303,0,2022_July,S,71,0.0,200057859,1,2022Q3,municipal_federation
2986,0,3.0,0,0,0,0.0,50.0,14.403297222866392,Ile-de-France,'77310000,1,30.0,22-104708,0,2022_July,S,77,0.0,219105897,1,2022Q3,municipality
2987,0,1.0,0,0,0,0.0,60.0,11.898155552313629,Ile-de-France,'45220000,0,22.0,22-165631,0,2022_December,T,45,2.0,200083525,1,2022Q4,municipality
2988,0,3.0,0,0,0,0.0,60.0,12.813406703633968,Ile-de-France,'45261210,0,19.0,22-112509,1,2022_August,T,45,0.0,200083525,1,2022Q3,municipality
2989,0,3.0,0,0,0,0.0,60.0,12.122316673047576,Ile-de-France,'45261210,0,19.0,22-112509,1,2022_August,T,45,0.0,200083525,1,2022Q3,municipality
2990,0,1.0,0,0,0,0.0,40.0,13.815510557964274,Ile-de-France,'45223220,1,37.0,23-115223,0,2023_August,T,45,4.0,200057859,1,2023Q3,municipal_federation
2991,0,3.0,0,0,0,0.0,60.0,15.424948470398377,Ile-de-France,'45233220,1,26.0,23-101739,0,2023_July,T,45,4.0,200083525,1,2023Q3,municipality
2992,0,3.0,0,0,0,0.0,60.0,15.424948470398377,Ile-de-France,'45233220,1,26.0,23-101739,0,2023_July,T,45,4.0,200083525,1,2023Q3,municipality
2993,0,3.0,0,0,0,0.0,60.0,15.424948470398377,Ile-de-France,'45233220,1,26.0,23-101739,0,2023_July,T,45,4.0,200083525,1,2023Q3,municipality
2994,0,0.0,0,0,0,0.0,50.0,12.91700325932262,Ile-de-France,'66512000,0,29.0,22-166783,0,2022_December,S,66,2.0,269102273,0,2022Q4,specialized
2995,1,4.0,1,1,0,0.0,45.0,13.304684934198283,Ile-de-France,'77211500,0,38.0,23-38306,1,2023_March,S,77,0.0,219101144,1,2023Q1,municipality
2996,1,1.0,1,1,0,0.0,45.0,12.89921982609012,Ile-de-France,'77314000,0,38.0,23-38306,1,2023_March,S,77,0.0,219101144,1,2023Q1,municipality
2997,1,1.0,1,1,0,0.0,45.0,13.687677186454389,Ile-de-France,'77314000,0,38.0,23-38306,1,2023_March,S,77,2.0,219101144,1,2023Q1,municipality
2998,1,2.0,1,1,0,0.0,45.0,12.841612111329628,Ile-de-France,'77314000,0,38.0,23-38306,1,2023_March,S,77,1.0,219101144,1,2023Q1,municipality
2999,1,1.0,1,1,0,0.0,45.0,13.304684934198283,Ile-de-France,'77314000,0,38.0,23-38306,1,2023_March,S,77,0.0,219101144,1,2023Q1,municipality
3000,1,2.0,1,1,0,0.0,60.0,12.89921982609012,Ile-de-France,'77314000,0,38.0,23-38306,1,2023_March,S,77,1.0,219101144,1,2023Q1,municipality
3001,0,2.0,0,0,0,0.0,45.0,14.57502583496772,Ile-de-France,'90500000,1,37.0,22-14787,0,2022_January,S,90,0.0,200062321,1,2022Q1,specialized
3002,0,3.0,0,0,0,0.0,50.0,13.541073712262516,Ile-de-France,'77341000,1,33.0,22-132159,0,2022_October,S,77,0.0,219105897,1,2022Q4,municipality
3003,0,1.0,0,0,0,0.0,50.0,12.74772519916271,Ile-de-France,'38636100,0,55.0,22-141046,0,2022_October,F,38,0.0,775722879,1,2022Q4,state
3004,1,4.0,0,1,0,0.0,60.0,12.713492476161331,Ile-de-France,'45223220,0,25.0,22-150086,0,2022_November,T,45,4.0,200083525,1,2022Q4,municipality
3005,0,7.0,0,0,0,0.0,60.0,13.592367006650065,Ile-de-France,'33124110,0,38.0,22-71404,0,2022_May,F,33,2.0,200057859,1,2022Q2,municipal_federation
3006,1,1.0,0,1,1,5.0,42.10526315789473,12.75421717515985,Ile-de-France,'90480000,1,32.0,23-165708,0,2023_November,S,90,2.0,200040251,1,2023Q4,municipal_federation
3007,0,9.0,0,0,0,0.0,60.0,13.815510557964274,Ile-de-France,'71351913,1,33.0,23-18857,1,2023_February,S,71,0.0,219105210,1,2023Q1,municipality
3008,0,6.0,0,0,0,0.0,60.0,12.89921982609012,Ile-de-France,'90715000,1,33.0,23-18857,1,2023_February,S,90,0.0,219105210,1,2023Q1,municipality
3009,1,2.0,0,1,1,10.0,55.55555555555556,12.611537753638338,Ile-de-France,'90000000,1,40.0,23-7460,0,2023_January,S,90,2.0,200077832,1,2023Q1,specialized
3010,1,2.0,0,1,0,0.0,60.0,12.966884736226572,Ile-de-France,'31527260,0,34.0,22-150015,0,2022_November,F,31,0.0,200083525,1,2022Q4,municipality
3011,0,2.0,0,0,0,0.0,70.0,12.994530005894443,Ile-de-France,'79800000,1,32.0,22-171111,0,2022_December,S,79,1.0,200017846,1,2022Q4,municipal_federation
3012,0,5.0,0,0,0,0.0,40.0,15.38412647587812,Ile-de-France,'71332000,1,30.0,23-55555,0,2023_April,S,71,3.0,200057859,1,2023Q2,municipal_federation
3013,1,3.0,0,1,0,0.0,40.0,18.420680743952367,Ile-de-France,'45233120,1,43.0,23-64056,1,2023_May,T,45,2.0,200057859,1,2023Q2,municipal_federation
3014,1,3.0,0,1,0,0.0,40.0,18.197537192638155,Ile-de-France,'45232410,1,43.0,23-64056,1,2023_May,T,45,3.0,200057859,1,2023Q2,municipal_federation
3015,0,2.0,0,0,0,0.0,35.0,15.319587954740548,Ile-de-France,'44613800,1,30.0,22-152673,0,2022_November,F,44,4.0,200057859,1,2022Q4,municipal_federation
3016,1,1.0,0,1,0,0.0,60.0,11.918390573078392,Ile-de-France,'45233293,1,22.0,23-99894,0,2023_July,T,45,0.0,200083525,1,2023Q3,municipality
3017,1,9.0,0,1,0,0.0,50.0,14.038646109246484,Ile-de-France,'60130000,1,39.0,23-97808,1,2023_July,S,60,0.0,287500078,1,2023Q3,specialized
3018,1,2.0,0,1,0,0.0,60.0,13.621440254135772,Ile-de-France,'30192000,1,31.0,23-19069,1,2023_February,F,30,0.0,200057859,1,2023Q1,municipal_federation
3019,1,4.0,0,1,0,0.0,60.0,14.896637532291363,Ile-de-France,'39162110,1,31.0,23-19069,1,2023_February,F,39,0.0,200057859,1,2023Q1,municipal_federation
3020,1,1.0,0,1,1,15.0,64.70588235294117,15.761420707019589,Ile-de-France,'90500000,1,31.0,23-5258,1,2023_January,S,90,0.0,200077832,1,2023Q1,specialized
3021,1,2.0,0,1,0,0.0,60.0,11.755179482523785,Ile-de-France,'45223220,0,25.0,23-67623,1,2023_May,T,45,0.0,200083525,1,2023Q2,municipality
3022,1,1.0,0,1,0,0.0,60.0,10.804563118603802,Ile-de-France,'45421000,0,25.0,23-67623,1,2023_May,T,45,1.0,200083525,1,2023Q2,municipality
3023,1,2.0,0,1,0,0.0,60.0,11.504561585038063,Ile-de-France,'45421000,0,25.0,23-67623,1,2023_May,T,45,1.0,200083525,1,2023Q2,municipality
3024,1,3.0,0,1,0,0.0,60.0,10.889742683811122,Ile-de-France,'45330000,0,25.0,23-67623,1,2023_May,T,45,1.0,200083525,1,2023Q2,municipality
3025,1,3.0,0,1,0,0.0,60.0,12.668138604661618,Ile-de-France,'45310000,0,25.0,23-67623,1,2023_May,T,45,0.0,200083525,1,2023Q2,municipality
3026,1,2.0,0,1,0,0.0,60.0,11.275163711473104,Ile-de-France,'45442100,0,25.0,23-67623,1,2023_May,T,45,1.0,200083525,1,2023Q2,municipality
3027,1,1.0,0,1,0,0.0,60.0,11.679972626532509,Ile-de-France,'45454100,0,25.0,23-67623,1,2023_May,T,45,1.0,200083525,1,2023Q2,municipality
3028,0,0.0,0,0,0,0.0,10.0,14.914122846632385,Ile-de-France,'09310000,0,33.0,23-13978,0,2023_February,F,9,2.0,200077139,0,2023Q1,specialized
3029,1,1.0,0,0,1,10.0,44.44444444444444,11.51217478327922,Ile-de-France,'34100000,0,30.0,23-32321,1,2023_March,F,34,0.0,219101748,1,2023Q1,municipality
3030,1,2.0,0,0,1,10.0,44.44444444444444,10.29665535780574,Ile-de-France,'34100000,0,30.0,23-32321,1,2023_March,F,34,0.0,219101748,1,2023Q1,municipality
3031,1,3.0,0,0,1,10.0,44.44444444444444,11.029877122203684,Ile-de-France,'34100000,0,30.0,23-32321,1,2023_March,F,34,0.0,219101748,1,2023Q1,municipality
3032,1,1.0,0,0,1,10.0,44.44444444444444,12.15761742526077,Ile-de-France,'34100000,0,30.0,23-32321,1,2023_March,F,34,0.0,219101748,1,2023Q1,municipality
3033,0,3.0,0,0,0,0.0,40.0,15.201804919084164,Ile-de-France,'45220000,1,58.0,23-34293,1,2023_March,T,45,0.0,200059228,1,2023Q1,municipal_federation
3034,0,6.0,0,0,0,0.0,40.0,13.997832114758229,Ile-de-France,'71311200,1,31.0,23-63595,0,2023_May,S,71,2.0,200057859,1,2023Q2,municipal_federation
3035,0,1.0,0,0,0,0.0,40.0,11.278720966296596,Ile-de-France,'50711000,1,31.0,23-35014,0,2023_March,S,50,2.0,217702513,1,2023Q1,municipality
3036,0,5.0,0,0,0,0.0,40.0,12.54562940582757,Ile-de-France,'79933000,1,38.0,23-146100,1,2023_October,S,79,0.0,219105210,1,2023Q4,municipality
3037,0,7.0,0,0,0,0.0,40.0,12.185869938212656,Ile-de-France,'72268000,0,31.0,23-176110,0,2023_December,S,72,0.0,180092025,1,2023Q4,state
3038,0,10.0,0,0,0,0.0,30.0,11.756028494024042,Ile-de-France,'79341400,1,31.0,23-171714,0,2023_December,S,79,0.0,180092025,1,2023Q4,state
3039,1,1.0,0,1,1,25.0,80.0,11.407564949312402,Ile-de-France,'39222100,0,52.0,23-156693,1,2023_November,F,39,1.0,200083525,1,2023Q4,municipality
3040,1,1.0,0,1,1,25.0,80.0,9.903487552536127,Ile-de-France,'39830000,0,52.0,23-156693,1,2023_November,F,39,1.0,200083525,1,2023Q4,municipality
3041,0,3.0,0,0,0,0.0,30.0,13.270783382522602,Ile-de-France,'66171000,1,44.0,23-170461,1,2023_December,S,66,1.0,200057859,1,2023Q4,municipal_federation
3042,0,1.0,0,0,0,0.0,30.0,15.38412647587812,Ile-de-France,'71300000,1,44.0,23-170461,1,2023_December,S,71,0.0,200057859,1,2023Q4,municipal_federation
3043,0,2.0,0,0,0,0.0,60.0,12.676076274775909,Normandie,'90470000,1,32.0,22-110425,0,2022_August,S,90,0.0,200069839,1,2022Q3,municipal_federation
3044,0,1.0,1,0,0,0.0,100.0,9.009447429596792,Normandie,'39830000,1,26.0,22-128611,1,2022_September,F,39,0.0,217604958,1,2022Q3,municipality
3045,0,1.0,1,0,0,0.0,100.0,9.995884401802096,Normandie,'39224300,1,26.0,22-128611,1,2022_September,F,39,0.0,217604958,1,2022Q3,municipality
3046,0,2.0,1,0,0,0.0,100.0,7.8636512654486515,Normandie,'39224300,1,26.0,22-128611,1,2022_September,F,39,0.0,217604958,1,2022Q3,municipality
3047,0,1.0,0,0,0,0.0,30.0,11.2368425283618,Normandie,'79311000,0,33.0,22-136902,1,2022_October,S,79,2.0,720500206,1,2022Q4,state
3048,1,0.0,0,1,1,10.0,66.66666666666666,11.708370366086845,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3049,1,0.0,0,1,1,10.0,66.66666666666666,9.406259889354896,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3050,1,0.0,0,1,1,10.0,66.66666666666666,10.282669942839773,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3051,1,0.0,0,1,1,10.0,66.66666666666666,8.953095680104239,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3052,1,0.0,0,1,1,10.0,66.66666666666666,9.263603375212966,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3053,1,0.0,0,1,1,10.0,66.66666666666666,10.94336524466424,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3054,1,0.0,0,1,1,10.0,66.66666666666666,8.676718544632346,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3055,1,0.0,0,1,1,10.0,66.66666666666666,10.321904752329164,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3056,1,0.0,0,1,1,10.0,66.66666666666666,11.94236579019077,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3057,1,0.0,0,1,1,10.0,66.66666666666666,11.278877677980276,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3058,1,0.0,0,1,1,10.0,66.66666666666666,9.289973765122726,Normandie,'34300000,1,64.0,23-70880,1,2023_May,F,34,4.0,227605409,0,2023Q2,departement
3059,0,7.0,0,0,0,0.0,40.0,12.718688376098491,Normandie,'90911000,0,40.0,23-95919,0,2023_July,S,90,0.0,197627623,1,2023Q3,state
3060,0,3.0,0,0,0,0.0,30.0,12.92391243868049,Normandie,'38511100,0,63.0,23-154845,0,2023_November,F,38,2.0,197627623,1,2023Q4,state
3061,0,1.0,0,0,0,0.0,40.0,11.002099841204238,Normandie,'15980000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3062,0,1.0,0,0,0,0.0,40.0,11.002099841204238,Normandie,'15910000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3063,0,1.0,0,0,0,0.0,40.0,12.542544882151386,Normandie,'15896000,1,32.0,22-96134,1,2022_July,F,15,2.0,217601145,1,2022Q3,municipality
3064,0,1.0,0,0,0,0.0,40.0,12.611537753638338,Normandie,'15110000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3065,0,1.0,0,0,0,0.0,40.0,11.512925464970229,Normandie,'15113000,1,32.0,22-96134,1,2022_July,F,15,1.0,217601145,1,2022Q3,municipality
3066,0,1.0,0,0,0,0.0,40.0,11.84939770159144,Normandie,'15112000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3067,0,1.0,0,0,0,0.0,40.0,11.512925464970229,Normandie,'15119000,1,32.0,22-96134,1,2022_July,F,15,1.0,217601145,1,2022Q3,municipality
3068,0,2.0,0,0,0,0.0,40.0,9.903487552536127,Normandie,'15500000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3069,0,2.0,0,0,0,0.0,40.0,10.596634733096073,Normandie,'15300000,1,32.0,22-96134,1,2022_July,F,15,0.0,217601145,1,2022Q3,municipality
3070,1,6.0,0,0,1,5.0,63.1578947368421,12.36136552993621,Normandie,'77310000,1,30.0,22-68323,1,2022_May,S,77,1.0,217601145,1,2022Q2,municipality
3071,1,4.0,0,0,1,5.0,63.1578947368421,11.109458359524735,Normandie,'45111220,1,30.0,22-68323,1,2022_May,T,45,0.0,217601145,1,2022Q2,municipality
3072,1,5.0,0,0,1,5.0,63.1578947368421,11.109458359524735,Normandie,'77341000,1,30.0,22-68323,1,2022_May,S,77,2.0,217601145,1,2022Q2,municipality
3073,1,2.0,0,0,1,5.0,63.1578947368421,11.109458359524735,Normandie,'77320000,1,30.0,22-68323,1,2022_May,S,77,1.0,217601145,1,2022Q2,municipality
3074,0,0.0,0,0,0,0.0,40.0,11.01259457829688,Normandie,'77310000,0,33.0,22-46318,1,2022_April,S,77,2.0,247600729,0,2022Q2,municipal_federation
3075,0,0.0,0,0,0,0.0,40.0,10.946710449956036,Normandie,'77310000,0,33.0,22-46318,1,2022_April,S,77,2.0,247600729,0,2022Q2,municipal_federation
3076,0,6.0,0,0,0,0.0,40.0,12.409013489526863,Normandie,'79212000,1,31.0,22-49495,0,2022_April,S,79,0.0,177600004,1,2022Q2,state
3077,0,6.0,0,0,0,0.0,40.0,12.409013489526863,Normandie,'79212000,1,31.0,22-49495,0,2022_April,S,79,0.0,177600004,1,2022Q2,state
3078,0,6.0,0,0,0,0.0,40.0,12.409013489526863,Normandie,'79212000,1,31.0,22-49495,0,2022_April,S,79,0.0,177600004,1,2022Q2,state
3079,0,6.0,0,0,0,0.0,40.0,12.409013489526863,Normandie,'79212000,1,31.0,22-49495,0,2022_April,S,79,0.0,177600004,1,2022Q2,state
3080,0,6.0,0,0,0,0.0,40.0,12.409013489526863,Normandie,'79212000,1,31.0,22-49495,0,2022_April,S,79,0.0,177600004,1,2022Q2,state
3081,1,1.0,0,0,1,10.0,55.55555555555556,11.918390573078392,Normandie,'44621100,0,31.0,23-110016,0,2023_August,F,44,0.0,227605409,1,2023Q3,departement
3082,0,2.0,0,0,0,0.0,60.0,12.388394202324127,Normandie,'64210000,1,31.0,23-70729,0,2023_May,S,64,0.0,217604842,1,2023Q2,municipality
3083,0,4.0,0,0,0,0.0,60.0,11.686569480570496,Centre-Val de Loire,'90921000,1,31.0,22-89472,0,2022_July,S,90,0.0,393448881,1,2022Q3,state
3084,1,2.0,0,1,0,0.0,40.0,12.507224837204925,Normandie,'50721000,0,42.0,23-139787,0,2023_October,S,50,0.0,267602340,1,2023Q4,specialized
3085,0,1.0,0,0,0,0.0,40.0,13.346425194982992,Normandie,'79570000,1,29.0,22-98780,0,2022_July,S,79,0.0,781107446,1,2022Q3,specialized
3086,1,0.0,1,1,0,0.0,70.0,11.92544562755207,Normandie,'45233280,0,32.0,23-86126,1,2023_June,T,45,3.0,227605409,0,2023Q2,departement
3087,1,0.0,1,1,0,0.0,70.0,12.008773482282624,Normandie,'45233280,0,32.0,23-86126,1,2023_June,T,45,3.0,227605409,0,2023Q2,departement
3088,1,0.0,1,1,0,0.0,70.0,11.89350036596751,Normandie,'45233280,0,32.0,23-86126,1,2023_June,T,45,3.0,227605409,0,2023Q2,departement
3089,1,0.0,1,1,0,0.0,70.0,12.037485340630791,Normandie,'45233280,0,32.0,23-86126,1,2023_June,T,45,3.0,227605409,0,2023Q2,departement
3090,1,0.0,1,1,0,0.0,70.0,11.786008995353765,Normandie,'45233280,0,32.0,23-86126,1,2023_June,T,45,3.0,227605409,0,2023Q2,departement
3091,1,0.0,1,1,1,10.0,55.55555555555556,12.726944635141786,Normandie,'45233141,1,46.0,23-174615,0,2023_December,T,45,5.0,227605409,0,2023Q4,departement
3092,1,1.0,1,1,1,10.0,44.44444444444444,15.201804919084164,Normandie,'72514100,1,45.0,23-178853,0,2023_December,S,72,0.0,200023414,1,2023Q4,municipal_federation
3093,0,0.0,0,0,0,0.0,40.0,14.823991184795135,Normandie,'45220000,1,34.0,22-17170,1,2022_February,T,45,9.0,130001696,0,2022Q1,state
3094,0,1.0,0,0,0,0.0,80.0,15.83205814014011,Normandie,'45233141,1,30.0,22-101629,1,2022_July,T,45,4.0,130001696,1,2022Q3,state
3095,0,2.0,0,0,0,0.0,80.0,15.728754699626387,Normandie,'45233141,1,30.0,22-101629,1,2022_July,T,45,4.0,130001696,1,2022Q3,state
3096,0,4.0,0,0,0,0.0,30.0,12.89921982609012,Normandie,'71351810,1,29.0,22-109835,1,2022_August,S,71,0.0,200053403,1,2022Q3,region
3097,0,3.0,0,0,0,0.0,30.0,13.592367006650065,Normandie,'71351810,1,29.0,22-109835,1,2022_August,S,71,0.0,200053403,1,2022Q3,region
3098,0,0.0,0,0,0,0.0,100.0,13.122363377404328,Normandie,'66133000,0,37.0,22-116169,0,2022_August,S,66,3.0,247600588,0,2022Q3,municipal_federation
3099,1,3.0,0,1,1,10.0,50.0,11.695247021764184,Normandie,'15930000,1,30.0,22-110486,1,2022_August,F,15,1.0,227605409,1,2022Q3,departement
3100,1,1.0,0,1,1,10.0,83.33333333333334,12.007621706806336,Normandie,'15900000,1,30.0,22-110486,1,2022_August,F,15,0.0,227605409,1,2022Q3,departement
3101,1,6.0,0,1,1,10.0,77.77777777777779,13.592367006650065,Normandie,'45111100,1,40.0,23-44419,0,2023_April,T,45,0.0,217605401,1,2023Q2,municipality
3102,1,2.0,0,1,0,0.0,40.0,11.675044314446664,Normandie,'43830000,0,35.0,23-17802,1,2023_February,F,43,5.0,217603059,1,2023Q1,municipality
3103,1,2.0,0,1,0,0.0,40.0,11.233211562167623,Normandie,'44316000,0,35.0,23-17802,1,2023_February,F,44,6.0,217603059,1,2023Q1,municipality
3104,1,2.0,0,1,0,0.0,40.0,10.694215061434935,Normandie,'43830000,0,35.0,23-17802,1,2023_February,F,43,0.0,217603059,1,2023Q1,municipality
3105,1,1.0,0,1,0,0.0,40.0,12.65075846679162,Normandie,'31600000,0,35.0,23-17802,1,2023_February,F,31,2.0,217603059,1,2023Q1,municipality
3106,1,0.0,0,1,0,0.0,40.0,10.694215061434935,Normandie,'31600000,0,35.0,23-17802,1,2023_February,F,31,2.0,217603059,0,2023Q1,municipality
3107,1,1.0,0,1,0,0.0,40.0,11.980425963997844,Normandie,'31600000,0,35.0,23-17802,1,2023_February,F,31,2.0,217603059,1,2023Q1,municipality
3108,0,0.0,0,0,0,0.0,40.0,13.43657174607425,Normandie,'71300000,1,31.0,22-158583,0,2022_December,S,71,5.0,217605401,0,2022Q4,municipality
3109,0,1.0,0,0,0,0.0,40.0,12.611537753638338,Normandie,'18100000,1,30.0,23-109829,1,2023_August,F,18,0.0,130021751,1,2023Q3,state
3110,0,1.0,0,0,0,0.0,50.0,11.512925464970229,Normandie,'18100000,1,30.0,23-109829,1,2023_August,F,18,0.0,130021751,1,2023Q3,state
3111,1,2.0,1,1,0,0.0,50.0,14.390740510739477,Normandie,'45261210,1,30.0,23-105917,0,2023_July,T,45,1.0,227605409,1,2023Q3,departement
3112,0,0.0,0,0,0,0.0,45.0,12.73226164591888,Normandie,'66515000,0,53.0,22-158508,1,2022_December,S,66,2.0,217605401,0,2022Q4,municipality
3113,0,0.0,0,0,0,0.0,45.0,10.674325600436848,Normandie,'66516000,0,53.0,22-158508,1,2022_December,S,66,4.0,217605401,0,2022Q4,municipality
3114,0,0.0,0,0,0,0.0,45.0,11.968734767212757,Normandie,'66514110,0,53.0,22-158508,1,2022_December,S,66,4.0,217605401,0,2022Q4,municipality
3115,0,0.0,0,0,0,0.0,40.0,12.303704174372328,Normandie,'66512000,0,53.0,22-158508,1,2022_December,S,66,3.0,217605401,0,2022Q4,municipality
3116,0,0.0,0,0,0,0.0,45.0,5.634789603169249,Normandie,'66515000,0,53.0,22-158508,1,2022_December,S,66,2.0,217605401,0,2022Q4,municipality
3117,0,0.0,0,0,0,0.0,40.0,12.392552212472792,Normandie,'79311000,0,44.0,22-46419,0,2022_April,S,79,4.0,247600729,0,2022Q2,municipal_federation
3118,0,1.0,0,0,0,0.0,60.0,5.768320995793772,Normandie,'90500000,1,30.0,22-161687,1,2022_December,S,90,0.0,257604371,1,2022Q4,specialized
3119,0,1.0,0,0,0,0.0,60.0,5.393627546352362,Normandie,'90500000,1,30.0,22-161687,1,2022_December,S,90,0.0,257604371,1,2022Q4,specialized
3120,1,3.0,0,1,1,30.0,85.71428571428571,13.401041536009048,Normandie,'34100000,1,31.0,22-160484,1,2022_December,F,34,0.0,217605401,1,2022Q4,municipality
3121,1,7.0,0,1,1,30.0,85.71428571428571,11.583169553358738,Normandie,'34144510,1,31.0,22-160484,1,2022_December,F,34,0.0,217605401,1,2022Q4,municipality
3122,1,2.0,0,1,1,30.0,85.71428571428571,13.045590318598416,Normandie,'34100000,1,31.0,22-160484,1,2022_December,F,34,0.0,217605401,1,2022Q4,municipality
3123,0,1.0,0,0,0,0.0,100.0,16.11593271349465,Normandie,'09123000,0,35.0,22-161775,0,2022_December,F,9,1.0,130024425,1,2022Q4,state
3124,1,9.0,1,1,0,0.0,60.0,13.122363377404328,Normandie,'45432200,1,29.0,23-9171,0,2023_January,T,45,0.0,227605409,1,2023Q1,departement
3125,1,2.0,0,1,1,10.0,66.66666666666666,12.89921982609012,Normandie,'50883000,1,32.0,22-119184,0,2022_September,S,50,3.0,227605409,1,2022Q3,departement
3126,0,2.0,0,0,0,0.0,50.0,14.948888860663905,Centre-Val de Loire,'45112500,0,44.0,22-107445,1,2022_September,T,45,0.0,393448881,1,2022Q3,state
3127,0,1.0,0,0,0,0.0,50.0,11.461632065319517,Centre-Val de Loire,'45111291,0,44.0,22-107445,1,2022_September,T,45,0.0,393448881,1,2022Q3,state
3128,0,3.0,0,0,0,0.0,50.0,12.048833869103682,Centre-Val de Loire,'45261210,0,44.0,22-107445,1,2022_September,T,45,1.0,393448881,1,2022Q3,state
3129,0,3.0,0,0,0,0.0,50.0,13.6064518479304,Centre-Val de Loire,'45421000,0,44.0,22-107445,1,2022_September,T,45,0.0,393448881,1,2022Q3,state
3130,0,2.0,0,0,0,0.0,50.0,12.418388872344682,Centre-Val de Loire,'45341000,0,44.0,22-107445,1,2022_September,T,45,0.0,393448881,1,2022Q3,state
