,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,sme_ratio,siren
1218,0,0,0,0,0.0,40.0,8.546363568716018,72,44,open,'66514110,0,34.0,22-171082,1,2022_December,Services,0.0,214400251
1219,0,0,0,0,0.0,70.0,12.994530005894443,73,91,open,'79800000,1,32.0,22-171111,0,2022_December,Services,0.6666666666666666,200017846
1220,0,0,0,0,0.0,100.0,16.69970432688124,73,37,negotiated,'63712400,0,50.0,22-171261,0,2022_December,Services,0.4,243700754
1221,0,1,1,0,0.0,100.0,15.823724590355742,72,83,negotiated,'92332000,0,44.0,22-171275,0,2022_December,Services,0.0,218300697
1222,0,0,0,0,0.0,60.0,11.68350333380701,72,45,open,'77310000,0,33.0,22-171282,1,2022_December,Services,0.0,214502528
1223,0,0,0,0,0.0,60.0,12.56681928883896,72,45,open,'77310000,0,33.0,22-171282,1,2022_December,Services,0.0,214502528
1224,0,0,0,0,0.0,60.0,10.784669107296716,72,45,open,'77310000,0,33.0,22-171282,1,2022_December,Services,0.0,214502528
1225,0,0,0,0,0.0,60.0,12.000811987845196,72,45,open,'77310000,0,33.0,22-171282,1,2022_December,Services,0.0,214502528
1226,0,1,1,0,0.0,100.0,11.513725145140793,73,75,open,'64216200,0,43.0,22-171383,1,2022_December,Services,0.5,180089013
1227,0,1,1,0,0.0,100.0,11.136922067011684,73,75,open,'64216200,0,43.0,22-171383,1,2022_December,Services,0.0,180089013
1228,1,0,0,0,0.0,60.0,12.793859310432293,73,14,open,'90513900,1,33.0,22-171407,0,2022_December,Services,0.6666666666666666,200069532
1229,0,0,0,0,0.0,45.0,10.948077211532334,54,34,open,'66515000,0,40.0,22-171411,1,2023_January,Services,0.0,824089437
1230,0,0,0,0,0.0,45.0,10.987294108609186,54,34,open,'66516000,0,40.0,22-171411,1,2023_January,Services,0.0,824089437
1231,0,0,0,0,0.0,45.0,12.33494331885646,54,34,open,'66514110,0,40.0,22-171411,1,2023_January,Services,0.5,824089437
1232,0,0,0,0,0.0,45.0,8.61274334242517,54,34,open,'66513000,0,40.0,22-171411,1,2023_January,Services,0.0,824089437
1233,1,0,0,1,15.0,45.0,10.643566027780505,73,83,open,'50324200,1,51.0,22-171595,0,2022_December,Services,0.5,200035319
1234,0,1,1,1,20.0,40.0,12.388394202324127,73,86,open,'39800000,1,34.0,22-17172,1,2022_February,Supplies,0.25,198608564
1235,1,1,1,1,10.0,40.0,11.002099841204238,73,86,open,'39800000,1,34.0,22-17172,1,2022_February,Supplies,0.25,198608564
1236,0,1,1,1,10.0,30.0,11.390092411913727,72,16,open,'39130000,1,73.0,22-171832,1,2022_December,Supplies,0.0,221600018
1237,0,1,1,1,10.0,30.0,11.295318931043209,72,16,open,'39160000,1,73.0,22-171832,1,2022_December,Supplies,0.0,221600018
1238,0,0,0,0,0.0,40.0,12.765688433465597,72,16,open,'45233142,1,31.0,22-171836,1,2022_December,Works,0.0,221600018
1239,0,0,0,0,0.0,40.0,13.122363377404328,72,16,open,'45233142,1,31.0,22-171836,1,2022_December,Works,0.0,221600018
1240,0,0,0,0,0.0,40.0,12.89921982609012,72,16,open,'45233142,1,31.0,22-171836,1,2022_December,Works,0.0,221600018
1241,0,0,0,0,0.0,40.0,13.017002861746503,72,16,open,'45233142,1,31.0,22-171836,1,2022_December,Works,0.0,221600018
1242,0,0,0,0,0.0,40.0,13.122363377404328,72,16,open,'45233142,1,31.0,22-171836,1,2022_December,Works,0.0,221600018
1243,0,0,0,0,0.0,70.0,9.903487552536127,72,16,open,'14212000,1,33.0,22-171837,1,2022_December,Supplies,0.0,221600018
1244,0,0,0,0,0.0,70.0,10.308952660644293,72,16,open,'14212000,1,33.0,22-171837,1,2022_December,Supplies,0.0,221600018
1245,0,0,0,0,0.0,70.0,9.903487552536127,72,16,open,'14212000,1,33.0,22-171837,1,2022_December,Supplies,0.0,221600018
1246,0,0,0,0,0.0,70.0,9.903487552536127,72,16,open,'14212000,1,33.0,22-171837,1,2022_December,Supplies,0.0,221600018
1247,0,0,0,0,0.0,70.0,10.308952660644293,72,16,open,'14212000,1,33.0,22-171837,1,2022_December,Supplies,0.0,221600018
1248,0,0,0,0,0.0,70.0,10.308952660644293,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1249,0,0,0,0,0.0,70.0,10.819778284410283,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1250,0,0,0,0,0.0,70.0,10.596634733096073,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1251,0,0,0,0,0.0,70.0,10.308952660644293,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1252,0,0,0,0,0.0,70.0,10.819778284410283,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1253,0,0,0,0,0.0,70.0,10.596634733096073,72,16,open,'14212000,1,33.0,22-171838,1,2022_December,Supplies,0.0,221600018
1254,0,0,0,0,0.0,40.0,10.780059847413035,72,62,open,'66515200,0,43.0,22-172018,1,2023_January,Services,0.0,216207118
1255,0,0,0,0,0.0,40.0,9.626877294051395,72,62,open,'66516000,0,43.0,22-172018,1,2023_January,Services,0.0,216207118
1256,0,0,0,0,0.0,40.0,9.869258360985468,72,62,open,'66514110,0,43.0,22-172018,1,2023_January,Services,0.0,216207118
1257,0,0,0,0,0.0,40.0,8.705662478796427,72,62,open,'66513100,0,43.0,22-172018,1,2023_January,Services,0.0,216207118
1258,0,0,0,0,0.0,40.0,8.369620826949102,72,62,open,'66512100,0,43.0,22-172018,1,2023_January,Services,0.0,216207118
1259,0,0,0,0,0.0,60.0,12.676076274775909,73,88,open,'50421000,1,30.0,22-172020,0,2023_January,Services,0.0,200034361
1260,0,0,0,0,0.0,100.0,20.199043582702767,73,60,negotiated,'90513000,0,72.0,22-17257,0,2022_February,Services,0.0,200067619
1261,0,0,0,0,0.0,50.0,13.592367006650065,72,92,open,'30163000,1,31.0,22-17326,0,2022_February,Supplies,0.3333333333333333,219200268
1262,1,0,1,0,0.0,40.0,12.429216196844385,55,29,open,'15900000,1,33.0,22-17551,1,2022_February,Supplies,0.0,311294904
1263,1,0,1,0,0.0,40.0,12.429216196844385,55,29,open,'15900000,1,33.0,22-17551,1,2022_February,Supplies,0.0,311294904
1264,1,0,0,0,0.0,70.0,12.429216196844385,54,69,open,'50880000,1,39.0,22-18185,1,2022_February,Services,0.5,442666293
1265,1,0,0,0,0.0,70.0,12.611537753638338,54,69,open,'50880000,1,39.0,22-18185,1,2022_February,Services,0.5,442666293
1266,1,0,0,0,0.0,40.0,12.206072645530174,73,40,open,'42122000,0,47.0,22-18435,1,2022_February,Supplies,0.3333333333333333,244000675
1267,0,0,0,0,0.0,40.0,12.542544882151386,73,40,open,'42122000,0,47.0,22-18435,1,2022_February,Supplies,0.0,244000675
1268,1,0,0,0,0.0,40.0,10.596634733096073,73,40,open,'42122000,0,47.0,22-18435,1,2022_February,Supplies,0.6666666666666666,244000675
1269,0,0,0,0,0.0,40.0,10.596634733096073,73,40,open,'42122000,0,47.0,22-18435,1,2022_February,Supplies,0.0,244000675
1270,1,0,0,0,0.0,60.0,10.596634733096073,72,13,open,'50400000,1,54.0,22-18542,1,2022_February,Services,0.25,221300015
1271,1,1,0,0,0.0,50.0,13.304684934198283,73,62,open,'50200000,1,30.0,22-18605,1,2022_February,Services,0.5,200033579
1272,1,1,0,0,0.0,50.0,12.89921982609012,73,62,open,'50200000,1,30.0,22-18605,1,2022_February,Services,0.5,200033579
1273,1,1,0,0,0.0,50.0,12.89921982609012,73,62,open,'50200000,1,30.0,22-18605,1,2022_February,Services,0.5,200033579
1274,1,0,0,0,0.0,50.0,12.89921982609012,73,56,open,'34928480,1,30.0,22-18649,0,2022_February,Supplies,0.8333333333333334,200043123
1275,0,0,0,0,0.0,60.0,12.236795818173016,72,83,open,'71631300,0,33.0,22-19349,0,2022_February,Services,0.0,228300018
1276,0,0,0,0,0.0,40.0,12.84792653170257,73,85,open,'85312110,1,33.0,22-19549,0,2022_February,Services,0.0,200023778
1277,0,0,1,1,45.0,5.0,14.694702771236487,73,75,open,'72500000,1,50.0,22-1955,0,2022_January,Services,0.25,180035032
1278,1,0,0,0,0.0,80.0,13.303007594917611,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.2,200053767
1279,1,0,0,0,0.0,80.0,13.124293832875562,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.25,200053767
1280,1,0,0,0,0.0,80.0,12.241034688019974,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1281,1,0,0,0,0.0,80.0,14.1608749986346,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.3333333333333333,200053767
1282,1,0,0,0,0.0,80.0,12.184015362406717,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1283,1,0,0,0,0.0,80.0,12.654828761634745,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1284,0,0,0,0,0.0,80.0,13.091540639933076,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.25,200053767
1285,1,0,0,0,0.0,80.0,9.89167809457663,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1286,0,0,0,0,0.0,80.0,12.390325835518928,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.2,200053767
1287,0,0,0,0,0.0,80.0,13.92583720594874,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.25,200053767
1288,1,0,0,0,0.0,80.0,11.76648151227818,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1289,0,0,0,0,0.0,80.0,13.290736302783865,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.3333333333333333,200053767
1290,1,0,0,0,0.0,80.0,12.364392451034124,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1291,1,0,0,0,0.0,80.0,11.69193955813159,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1292,1,0,0,0,0.0,80.0,12.129555249968792,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1293,1,0,0,0,0.0,80.0,12.178247491651506,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1294,1,0,0,0,0.0,80.0,12.153647974535298,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.5,200053767
1295,0,0,0,0,0.0,80.0,13.317681182587345,72,69,open,'63712000,1,27.0,22-19639,1,2022_February,Services,0.3333333333333333,200053767
1296,0,0,0,0,0.0,50.0,14.443450727330283,73,85,open,'90511200,0,35.0,22-19826,1,2022_February,Services,0.0,200073260
1297,0,0,0,0,0.0,100.0,13.526740774168934,73,57,open,'09123000,0,32.0,22-19880,0,2022_February,Supplies,0.0,245701271
1298,0,0,0,0,0.0,100.0,13.526740774168934,73,57,open,'09123000,0,32.0,22-19880,0,2022_February,Supplies,0.0,245701271
1299,1,0,0,0,0.0,100.0,13.815510557964274,73,86,open,'71300000,0,29.0,22-19905,0,2022_February,Services,0.75,200086262
1300,1,0,0,0,0.0,100.0,13.815510557964274,73,86,open,'71300000,0,29.0,22-19905,0,2022_February,Services,0.75,200086262
1301,0,0,0,0,0.0,100.0,13.815510557964274,73,86,open,'71300000,0,29.0,22-19905,0,2022_February,Services,0.75,200086262
1302,0,0,1,1,5.0,40.0,11.407564949312402,73,59,open,'71600000,0,43.0,22-19945,1,2022_February,Services,0.3,185911500
1303,0,0,1,1,5.0,70.0,14.845129975145433,55,29,open,'09132100,1,40.0,22-20542,0,2022_February,Supplies,0.0,311294904
1304,0,0,0,0,0.0,45.0,14.978661367769956,62,75,open,'51611100,1,33.0,22-20847,1,2022_February,Services,0.4,889299608
1305,0,0,0,0,0.0,30.0,11.76987509673622,73,86,open,'42990000,0,34.0,22-20926,0,2022_February,Supplies,0.3333333333333333,198608564
1306,0,0,0,0,0.0,40.0,12.52482814929258,73,79,open,'15000000,0,76.0,22-21,1,2022_January,Supplies,0.2,197900236
1307,0,0,0,0,0.0,40.0,13.360048683034387,73,79,open,'15896000,0,76.0,22-21,1,2022_January,Supplies,0.2,197900236
1308,0,0,0,0,0.0,40.0,13.343163384763349,73,79,open,'15896000,0,76.0,22-21,1,2022_January,Supplies,0.25,197900236
1309,1,0,0,0,0.0,40.0,12.924041698618748,73,79,open,'15896000,0,76.0,22-21,1,2022_January,Supplies,0.25,197900236
1310,1,0,0,0,0.0,40.0,11.39071263223446,73,79,open,'15896000,0,76.0,22-21,1,2022_January,Supplies,0.2,197900236
1311,0,0,0,1,15.0,45.0,11.156250521031495,92,76,open,'30192000,1,30.0,22-21151,1,2022_February,Supplies,0.0,479806630
1312,0,0,0,1,15.0,45.0,10.596634733096073,92,76,open,'30192000,1,30.0,22-21151,1,2022_February,Supplies,0.0,479806630
1313,0,0,0,1,15.0,45.0,10.308952660644293,92,76,open,'30192000,1,30.0,22-21151,1,2022_February,Supplies,0.0,479806630
1314,0,0,0,0,0.0,40.0,13.499278107973137,57,83,open,'71300000,0,41.0,22-21355,0,2022_February,Services,0.6666666666666666,318148467
1315,0,0,0,0,0.0,60.0,11.512925464970229,72,84,open,'31600000,0,34.0,22-21668,0,2022_February,Supplies,0.3333333333333333,218400356
1316,0,0,0,0,0.0,40.0,13.38472764187182,72,32,open,'30199770,1,30.0,22-21958,0,2022_February,Supplies,0.0,213200132
1317,1,1,0,0,0.0,40.0,12.677908439087364,72,31,open,'98310000,0,33.0,22-22070,1,2022_February,Services,0.6666666666666666,223100017
1318,1,1,0,0,0.0,40.0,10.627091190577,72,31,open,'98310000,0,33.0,22-22070,1,2022_February,Services,0.6666666666666666,223100017
1319,0,1,0,0,0.0,40.0,11.476665963099911,72,31,open,'98310000,0,33.0,22-22070,1,2022_February,Services,0.6666666666666666,223100017
1320,0,1,0,0,0.0,40.0,10.943892877828311,72,31,open,'98310000,0,33.0,22-22070,1,2022_February,Services,0.3333333333333333,223100017
1321,0,0,0,0,0.0,60.0,13.864300722133706,72,50,open,'55523100,1,32.0,22-22077,0,2022_February,Services,0.0,200056844
1322,0,0,0,0,0.0,40.0,12.602061125237112,72,10,open,'50750000,1,34.0,22-22362,1,2022_February,Services,0.0,221000052
1323,0,0,0,0,0.0,40.0,12.334008411797535,72,10,open,'50000000,1,34.0,22-22362,1,2022_February,Services,0.0,221000052
1324,0,0,0,0,0.0,40.0,9.945588728554764,72,10,open,'50000000,1,34.0,22-22362,1,2022_February,Services,0.0,221000052
1325,0,0,0,0,0.0,40.0,11.773380215167526,72,10,open,'79711000,1,34.0,22-22362,1,2022_February,Services,0.0,221000052
1326,0,0,0,0,0.0,40.0,12.597033067435456,72,10,open,'50413200,1,34.0,22-22362,1,2022_February,Services,0.0,221000052
1327,0,0,0,0,0.0,40.0,12.861445266752154,73,62,open,'55221000,1,30.0,22-22503,0,2022_February,Services,0.0,200069029
1328,0,0,0,0,0.0,40.0,11.45275074193416,73,95,open,'90511200,0,56.0,22-22747,1,2022_February,Services,0.0,259500023
1329,0,0,0,0,0.0,50.0,9.680344001221918,72,85,open,'80530000,0,42.0,22-22844,1,2022_February,Services,0.0,218501096
1330,1,0,0,0,0.0,50.0,10.558413520275876,72,85,open,'80561000,0,42.0,22-22844,1,2022_February,Services,0.0,218501096
1331,0,0,1,1,5.0,50.0,13.217673557208654,73,14,open,'30120000,1,31.0,22-22896,0,2022_February,Supplies,0.25,130027998
1332,0,0,0,0,0.0,60.0,13.043631809810854,73,22,open,'60170000,0,58.0,22-23040,0,2022_February,Services,0.0,262205099
1333,0,0,1,1,20.0,40.0,10.047843275153394,72,31,open,'90524000,0,30.0,22-23467,0,2022_February,Services,0.0,213105554
1334,1,0,0,0,0.0,20.0,12.89921982609012,72,74,open,'22113000,1,35.0,22-2350,1,2022_January,Supplies,0.25,200063402
1335,0,0,0,0,0.0,20.0,12.89921982609012,72,74,open,'22113000,1,35.0,22-2350,1,2022_January,Supplies,0.25,200063402
1336,1,0,0,0,0.0,20.0,13.081541382884074,72,74,open,'22113000,1,35.0,22-2350,1,2022_January,Supplies,0.6,200063402
1337,1,0,0,0,0.0,20.0,12.206072645530174,72,74,open,'22113000,1,35.0,22-2350,1,2022_January,Supplies,0.5,200063402
1338,1,0,0,0,0.0,30.0,12.388394202324127,72,74,open,'30234300,1,35.0,22-2350,1,2022_January,Supplies,0.6666666666666666,200063402
1339,0,0,0,0,0.0,30.0,13.081541382884074,72,74,open,'30234400,1,35.0,22-2350,1,2022_January,Supplies,0.25,200063402
1340,1,0,0,0,0.0,40.0,14.430696197054507,73,62,restricted,'79212200,1,31.0,22-2373,0,2022_January,Services,0.5,130017791
1341,0,0,0,0,0.0,40.0,14.430696197054507,73,62,restricted,'79212200,1,31.0,22-2373,0,2022_January,Services,0.5,130017791
1342,0,0,0,0,0.0,40.0,14.430696197054507,73,62,restricted,'79212200,1,31.0,22-2373,0,2022_January,Services,0.5,130017791
1343,1,0,1,0,0.0,50.0,11.473227838111685,72,86,open,'34351100,1,41.0,22-23741,1,2022_February,Supplies,0.3333333333333333,228600011
1344,1,0,1,0,0.0,50.0,11.489708013794043,72,86,open,'34352100,1,41.0,22-23741,1,2022_February,Supplies,0.3333333333333333,228600011
1345,1,0,0,0,0.0,50.0,13.514405465180351,73,95,open,'71332000,1,30.0,22-23902,0,2022_February,Services,0.7,200055655
1346,0,0,0,1,20.0,40.0,13.792345303368611,73,43,open,'90513000,0,31.0,22-23937,0,2022_February,Services,0.5,254300593
1347,0,0,0,0,0.0,40.0,12.531397263406465,73,52,open,'66512000,0,32.0,22-2402,0,2022_January,Services,0.0,130007834
1348,0,0,1,0,0.0,50.0,13.5654479172988,73,17,open,'90680000,0,49.0,22-24135,0,2022_February,Services,0.5,241700624
1349,0,0,0,0,0.0,40.0,10.956192368085595,73,33,open,'66515000,0,37.0,22-24311,1,2022_March,Services,0.0,130018351
1350,0,0,0,0,0.0,40.0,9.679404810320184,73,33,open,'66513200,0,37.0,22-24311,1,2022_March,Services,0.0,130018351
1351,0,0,0,0,0.0,60.0,11.539628932484774,73,45,open,'66515000,0,32.0,22-24489,1,2022_February,Services,0.0,130027980
1352,0,0,0,0,0.0,60.0,10.312647160899214,73,45,open,'66516400,0,32.0,22-24489,1,2022_February,Services,0.5,130027980
1353,1,0,0,0,0.0,60.0,11.420650952860766,73,45,open,'66514110,0,32.0,22-24489,1,2022_February,Services,0.5,130027980
1354,0,0,0,0,0.0,60.0,9.251290358305138,73,45,open,'66512100,0,32.0,22-24489,1,2022_February,Services,0.5,130027980
1355,0,0,0,0,0.0,60.0,9.76342056363901,73,45,open,'66512100,0,32.0,22-24489,1,2022_February,Services,0.0,130027980
1356,1,0,0,0,0.0,60.0,9.361649303573282,73,45,open,'66516400,0,32.0,22-24489,1,2022_February,Services,0.5,130027980
1357,0,0,0,0,0.0,10.0,12.254862809699606,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1358,0,0,0,0,0.0,10.0,11.238488619268468,72,10,open,'30234400,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1359,0,0,0,0,0.0,10.0,11.451050061252142,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1360,0,0,0,0,0.0,10.0,12.007621706806336,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1361,0,0,0,0,0.0,10.0,11.711776323715394,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1362,0,0,0,0,0.0,10.0,10.534759329377986,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1363,0,0,0,0,0.0,10.0,9.980448593672255,72,10,open,'22113000,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1364,0,0,0,0,0.0,10.0,9.798127036878302,72,10,open,'30234300,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1365,0,0,0,0,0.0,10.0,9.392661928770137,72,10,open,'30234300,1,75.0,22-24532,1,2022_February,Supplies,0.0,221000052
1366,0,0,0,0,0.0,40.0,11.20991314918682,72,59,open,'66515100,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1367,0,0,0,0,0.0,40.0,10.466070363074955,72,59,open,'66516000,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1368,0,0,0,0,0.0,40.0,10.742443573468288,72,59,open,'66516100,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1369,0,0,0,0,0.0,40.0,8.565983355585669,72,59,open,'66513100,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1370,0,0,0,0,0.0,40.0,8.447199819595703,72,59,open,'66513100,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1371,0,0,0,0,0.0,40.0,6.533788837933344,72,59,open,'66515000,0,33.0,22-246,1,2022_January,Services,0.0,215901794
1372,0,0,0,0,0.0,40.0,15.41825934801938,41,69,open,'79342300,1,45.0,22-2489,0,2022_January,Services,0.4,844366914
1373,0,0,0,0,0.0,60.0,12.107883024109974,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1374,0,0,0,0,0.0,60.0,9.564722689855031,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1375,0,0,0,0,0.0,50.0,10.343289673048742,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1376,0,0,0,0,0.0,60.0,11.141647267818913,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1377,0,0,0,0,0.0,60.0,10.886853585199823,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1378,0,0,0,0,0.0,40.0,10.084307983203816,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1379,0,0,0,0,0.0,40.0,9.283553658303587,73,54,open,'50324200,1,33.0,22-24929,1,2022_February,Services,0.0,245400171
1380,1,1,0,0,0.0,40.0,12.833173502122303,72,2,open,'45112500,0,37.0,22-25286,1,2022_February,Works,0.5,210206660
1381,1,1,1,1,5.0,65.0,11.592005925216784,54,54,open,'15131000,0,28.0,22-25570,0,2022_February,Supplies,0.5,529935421
1382,1,0,0,0,0.0,50.0,11.920255499687904,72,44,open,'77310000,0,34.0,22-25888,1,2022_February,Services,0.0,214400632
1383,1,0,0,0,0.0,50.0,11.546437607502677,72,44,open,'77310000,0,34.0,22-25888,1,2022_February,Services,0.0,214400632
1384,0,0,0,0,0.0,80.0,12.487839457272504,73,22,open,'09123000,1,34.0,22-260,0,2022_January,Supplies,0.0,252203161
1385,1,0,1,1,5.0,40.0,12.676076274775909,71,39,open,'37400000,0,36.0,22-26102,0,2022_February,Supplies,0.6666666666666666,130011448
1386,1,0,1,1,5.0,40.0,12.676076274775909,71,39,open,'37400000,0,36.0,22-26102,0,2022_February,Supplies,0.6666666666666666,130011448
1387,0,0,1,1,5.0,40.0,12.676076274775909,71,39,open,'37400000,0,36.0,22-26102,0,2022_February,Supplies,0.6666666666666666,130011448
1388,1,0,0,0,0.0,40.0,8.442038517815478,72,65,open,'66513100,0,58.0,22-26423,1,2022_February,Services,0.75,216504407
1389,0,0,0,0,0.0,40.0,11.139191555023515,72,65,open,'66514100,0,58.0,22-26423,1,2022_February,Services,0.8333333333333334,216504407
